id_venta,cliente_id,producto,cantidad,precio_unitario,region,fecha,metodo_pago,descuento,total
1657,1010,Monitor,4,1369.31,Centro,2025-04-30 00:28:17.180120,Tarjeta,0.07,5093.833199999999
1658,1195,Teléfono,4,1324.85,Centro,2025-04-11 00:28:17.180124,Tarjeta,0.07,4928.441999999999
1659,1118,Teclado,3,1901.71,Oeste,2025-02-15 00:28:17.180128,Tarjeta,0.18,4678.2066
1660,1014,Monitor,6,1462.06,Este,2024-10-11 00:28:17.180132,Tarjeta,0.25,6579.27
1661,1080,Laptop,1,113.57,Centro,2024-11-05 00:28:17.180136,Efectivo,0.07,105.6201
1662,1093,Tablet,6,1769.65,Oeste,2025-02-07 00:28:17.180139,Efectivo,0.28,7644.888000000001
1663,1010,Teléfono,2,1726.72,Centro,2024-07-08 00:28:17.180143,Tarjeta,0.28,2486.4768
1664,1076,Laptop,9,892.21,Oeste,2024-07-04 00:28:17.180147,Transferencia,0.06,7548.0966
1665,1094,Teléfono,2,1175.87,Sur,2025-03-04 00:28:17.180151,Efectivo,0.08,2163.6007999999997
1666,1105,Teclado,7,1952.4,Sur,2024-08-20 00:28:17.180155,Transferencia,0.21,10796.772
1667,1001,Impresora,1,1069.29,Centro,2025-01-29 00:28:17.180159,Transferencia,0.29,759.1958999999999
1668,1133,Tablet,7,1811.59,Este,2025-05-22 00:28:17.180163,Efectivo,0.21,10018.0927
1669,1020,Mouse,5,175.25,Norte,2024-10-07 00:28:17.180167,Transferencia,0.13,762.3375
1670,1008,Tablet,8,390.19,Este,2025-03-29 00:28:17.180171,Transferencia,0.05,2965.444
1671,1171,USB,4,887.1,Este,2024-07-28 00:28:17.180175,Tarjeta,0.14,3051.6240000000003
1672,1001,Teclado,7,1173.67,Norte,2024-10-02 00:28:17.180179,Tarjeta,0.18,6736.8658000000005
1673,1057,Tablet,6,1634.29,Sur,2024-08-08 00:28:17.180183,Tarjeta,0.1,8825.166
1674,1064,USB,5,1976.64,Sur,2025-05-25 00:28:17.180187,Efectivo,0.15,8400.720000000001
1675,1118,Mouse,4,783.81,Norte,2024-11-04 00:28:17.180191,Tarjeta,0.04,3009.8304
1676,1028,Monitor,7,104.36,Oeste,2025-04-09 00:28:17.180195,Transferencia,0.14,628.2472
1677,1121,Teléfono,5,1604.33,Este,2025-02-15 00:28:17.180198,Transferencia,0.03,7781.000499999999
1678,1107,Mouse,5,1212.72,Centro,2024-09-26 00:28:17.180202,Transferencia,0.01,6002.964
1679,1165,Laptop,1,405.1,Sur,2025-03-27 00:28:17.180206,Transferencia,0.26,299.774
1680,1175,Teclado,2,994.71,Centro,2025-01-05 00:28:17.180210,Transferencia,0.06,1870.0548
1681,1165,Monitor,5,1487.2,Norte,2025-02-16 00:28:17.180214,Efectivo,0.17,6171.88
1682,1049,Laptop,3,1543.12,Centro,2025-01-01 00:28:17.180218,Transferencia,0.04,4444.1856
1683,1120,Laptop,2,1004.24,Centro,2025-05-29 00:28:17.180222,Efectivo,0.08,1847.8016
1684,1044,Teclado,4,617.38,Este,2025-04-24 00:28:17.180226,Transferencia,0.11,2197.8728
1685,1056,Monitor,4,1947.75,Norte,2025-04-18 00:28:17.180229,Efectivo,0.04,7479.36
1686,1156,Impresora,4,1330.09,Centro,2025-05-29 00:28:17.180233,Efectivo,0.01,5267.1564
1687,1111,Laptop,4,822.39,Sur,2025-04-02 00:28:17.180237,Transferencia,0.26,2434.2744
1688,1134,Laptop,3,568.12,Norte,2024-06-25 00:28:17.180241,Transferencia,0.0,1704.3600000000001
1689,1108,Monitor,7,1464.89,Sur,2025-04-25 00:28:17.180245,Transferencia,0.02,10049.145400000001
1690,1189,Tablet,9,491.95,Oeste,2025-05-16 00:28:17.180249,Transferencia,0.24,3364.938
1691,1148,Laptop,5,351.7,Centro,2025-02-21 00:28:17.180253,Tarjeta,0.08,1617.8200000000002
1692,1114,Teléfono,4,1064.37,Norte,2024-09-05 00:28:17.180257,Tarjeta,0.22,3320.8343999999997
1693,1078,Monitor,2,587.07,Sur,2024-09-20 00:28:17.180261,Efectivo,0.04,1127.1744
1694,1130,Laptop,2,1261.52,Centro,2024-08-24 00:28:17.180265,Efectivo,0.07,2346.4271999999996
1695,1037,Teclado,5,244.7,Este,2024-09-15 00:28:17.180269,Tarjeta,0.17,1015.505
1696,1020,Mouse,7,1313.33,Sur,2024-12-15 00:28:17.180273,Efectivo,0.3,6435.316999999999
1697,1026,Teléfono,9,573.76,Sur,2024-09-05 00:28:17.180277,Transferencia,0.02,5060.5632
1698,1029,USB,7,10.48,Oeste,2025-01-23 00:28:17.180281,Efectivo,0.12,64.5568
1699,1001,USB,5,262.6,Este,2024-11-03 00:28:17.180285,Efectivo,0.01,1299.87
1700,1119,Mouse,6,1867.89,Oeste,2025-01-29 00:28:17.180289,Efectivo,0.06,10534.899599999999
1701,1035,USB,3,1736.04,Este,2024-09-26 00:28:17.180293,Tarjeta,0.27,3801.9276
1702,1198,Mouse,5,474.88,Sur,2024-07-24 00:28:17.180297,Tarjeta,0.03,2303.168
1703,1059,Laptop,8,1558.96,Oeste,2025-02-10 00:28:17.180301,Efectivo,0.26,9229.0432
1704,1069,Teléfono,1,1221.06,Centro,2025-01-04 00:28:17.180304,Transferencia,0.05,1160.0069999999998
1705,1161,Teléfono,1,1942.1,Este,2025-05-27 00:28:17.180308,Efectivo,0.26,1437.154
1706,1179,Tablet,7,753.48,Sur,2025-02-08 00:28:17.180312,Tarjeta,0.16,4430.4624
1707,1012,Mouse,5,1366.11,Norte,2024-10-26 00:28:17.180317,Transferencia,0.26,5054.606999999999
1708,1020,Teléfono,5,136.44,Este,2024-07-15 00:28:17.180324,Efectivo,0.05,648.09
1709,1181,Tablet,1,798.53,Este,2024-11-08 00:28:17.180328,Tarjeta,0.23,614.8681
1710,1043,Monitor,9,1928.0,Centro,2024-09-10 00:28:17.180332,Transferencia,0.2,13881.6
1711,1126,Tablet,1,1082.57,Este,2024-08-25 00:28:17.180336,Efectivo,0.16,909.3587999999999
1712,1050,Teclado,5,582.88,Este,2025-05-21 00:28:17.180340,Tarjeta,0.24,2214.944
1713,1029,Impresora,9,249.34,Centro,2025-06-22 00:28:17.180344,Transferencia,0.19,1817.6886000000002
1714,1185,Laptop,4,1410.02,Centro,2024-06-27 00:28:17.180348,Efectivo,0.26,4173.6592
1715,1039,Monitor,8,1293.26,Oeste,2024-12-11 00:28:17.180352,Transferencia,0.11,9208.0112
1716,1184,Impresora,6,754.14,Sur,2025-03-22 00:28:17.180356,Transferencia,0.18,3710.3688
1717,1171,Impresora,3,1902.37,Sur,2024-07-31 00:28:17.180360,Transferencia,0.26,4223.261399999999
1718,1178,Monitor,4,54.18,Oeste,2024-08-20 00:28:17.180364,Tarjeta,0.06,203.71679999999998
1719,1151,Teclado,2,614.41,Sur,2025-02-09 00:28:17.180368,Efectivo,0.15,1044.4969999999998
1720,1172,Tablet,1,1842.93,Este,2024-12-02 00:28:17.180372,Transferencia,0.29,1308.4803
1721,1038,Laptop,8,648.66,Oeste,2024-10-17 00:28:17.180376,Transferencia,0.14,4462.7807999999995
1722,1084,Tablet,1,511.98,Oeste,2025-01-28 00:28:17.180380,Transferencia,0.08,471.02160000000003
1723,1151,Teléfono,1,1073.1,Sur,2024-07-13 00:28:17.180383,Tarjeta,0.11,955.059
1724,1128,Tablet,4,1649.37,Norte,2024-07-11 00:28:17.180387,Transferencia,0.27,4816.1604
1725,1126,USB,6,215.26,Sur,2024-10-13 00:28:17.180391,Tarjeta,0.29,917.0075999999999
1726,1045,Monitor,9,1886.61,Norte,2024-07-25 00:28:17.180395,Tarjeta,0.29,12055.437899999997
1727,1052,Laptop,1,1592.2,Oeste,2024-12-30 00:28:17.180399,Transferencia,0.21,1257.8380000000002
1728,1080,Tablet,7,370.69,Norte,2025-02-19 00:28:17.180403,Transferencia,0.15,2205.6054999999997
1729,1178,Laptop,5,1426.9,Este,2024-10-16 00:28:17.180407,Tarjeta,0.05,6777.775
1730,1124,Laptop,8,776.07,Centro,2025-02-13 00:28:17.180411,Tarjeta,0.04,5960.2176
1731,1119,Teléfono,7,810.57,Norte,2025-05-05 00:28:17.180415,Transferencia,0.02,5560.510200000001
1732,1008,Teléfono,4,1568.75,Centro,2025-03-23 00:28:17.180419,Tarjeta,0.01,6212.25
1733,1085,Monitor,4,1925.94,Este,2024-08-18 00:28:17.180422,Tarjeta,0.26,5700.7824
1734,1129,Teclado,6,262.05,Centro,2024-11-16 00:28:17.180426,Transferencia,0.24,1194.948
1735,1008,USB,6,847.05,Este,2024-07-25 00:28:17.180430,Transferencia,0.17,4218.308999999999
1736,1157,Impresora,9,967.07,Centro,2024-07-25 00:28:17.180435,Efectivo,0.3,6092.541
1737,1096,Laptop,5,758.86,Centro,2025-06-04 00:28:17.180439,Transferencia,0.29,2693.953
1738,1102,Teclado,8,732.75,Sur,2024-12-01 00:28:17.180442,Transferencia,0.2,4689.6
1739,1005,Impresora,5,114.01,Norte,2025-03-25 00:28:17.180446,Transferencia,0.14,490.24300000000005
1740,1086,Impresora,2,1374.22,Centro,2024-07-04 00:28:17.180450,Efectivo,0.05,2611.018
1741,1175,USB,6,878.07,Oeste,2025-01-02 00:28:17.180454,Tarjeta,0.15,4478.157
1742,1034,Monitor,9,397.64,Sur,2024-12-17 00:28:17.180458,Transferencia,0.05,3399.8219999999997
1743,1193,Impresora,3,1633.91,Norte,2024-08-16 00:28:17.180462,Transferencia,0.12,4313.522400000001
1744,1055,USB,1,1607.1,Sur,2025-06-22 00:28:17.180466,Efectivo,0.28,1157.1119999999999
1745,1119,Impresora,1,977.92,Norte,2024-06-28 00:28:17.180470,Efectivo,0.1,880.1279999999999
1746,1171,Laptop,3,603.92,Este,2025-01-07 00:28:17.180474,Efectivo,0.05,1721.1719999999998
1747,1158,Laptop,5,1279.8,Centro,2025-05-31 00:28:17.180478,Tarjeta,0.17,5311.17
1748,1114,Mouse,3,583.42,Oeste,2025-04-17 00:28:17.180482,Efectivo,0.18,1435.2132
1749,1145,Teclado,9,479.66,Sur,2024-12-12 00:28:17.180485,Tarjeta,0.06,4057.9236
1750,1026,Tablet,8,1463.72,Sur,2025-04-01 00:28:17.180489,Transferencia,0.06,11007.1744
1751,1136,USB,3,90.25,Sur,2024-11-29 00:28:17.180493,Transferencia,0.3,189.52499999999998
1752,1047,Teléfono,9,198.59,Sur,2025-05-06 00:28:17.180497,Transferencia,0.07,1662.1982999999998
1753,1113,USB,6,23.51,Centro,2025-05-23 00:28:17.180501,Efectivo,0.25,105.795
1754,1076,Tablet,7,314.36,Norte,2024-08-11 00:28:17.180505,Transferencia,0.14,1892.4472
1755,1072,Teclado,4,147.29,Centro,2025-01-05 00:28:17.180509,Efectivo,0.13,512.5692
1756,1089,Teléfono,4,1991.65,Este,2025-02-15 00:28:17.180513,Tarjeta,0.09,7249.606000000001
1757,1046,Tablet,2,584.73,Centro,2025-03-14 00:28:17.180517,Transferencia,0.23,900.4842000000001
1758,1196,Mouse,5,307.04,Centro,2025-05-20 00:28:17.180521,Tarjeta,0.26,1136.048
1759,1033,Teléfono,8,489.58,Este,2024-08-21 00:28:17.180525,Efectivo,0.08,3603.3088000000002
1760,1001,Laptop,7,1872.89,Centro,2024-12-07 00:28:17.180529,Efectivo,0.03,12716.923100000002
1761,1147,Tablet,7,1045.12,Norte,2024-08-27 00:28:17.180533,Transferencia,0.04,7023.206399999999
1762,1031,USB,6,735.99,Oeste,2025-04-08 00:28:17.180537,Transferencia,0.24,3356.1144000000004
1763,1142,Teléfono,3,1748.05,Este,2024-08-07 00:28:17.180540,Efectivo,0.13,4562.4105
1764,1053,Mouse,5,796.03,Sur,2025-06-10 00:28:17.180544,Transferencia,0.04,3820.9439999999995
1765,1048,USB,1,676.67,Norte,2024-07-10 00:28:17.180548,Transferencia,0.1,609.0029999999999
1766,1069,Impresora,7,422.49,Oeste,2025-02-13 00:28:17.180552,Tarjeta,0.15,2513.8155
1767,1105,Teléfono,9,761.82,Norte,2024-10-29 00:28:17.180556,Efectivo,0.26,5073.7212
1768,1090,Teléfono,1,640.2,Norte,2024-09-17 00:28:17.180560,Tarjeta,0.19,518.5620000000001
1769,1190,Mouse,2,1357.83,Sur,2025-04-20 00:28:17.180569,Transferencia,0.05,2579.877
1770,1194,Impresora,3,586.27,Oeste,2025-02-06 00:28:17.180574,Tarjeta,0.05,1670.8694999999998
1771,1192,Tablet,3,1158.63,Norte,2024-09-28 00:28:17.180577,Efectivo,0.12,3058.7832000000003
1772,1198,Monitor,8,141.13,Sur,2024-11-08 00:28:17.180582,Tarjeta,0.02,1106.4592
1773,1063,Tablet,7,390.67,Este,2024-12-05 00:28:17.180586,Tarjeta,0.23,2105.7113
1774,1073,Impresora,6,820.74,Sur,2025-02-02 00:28:17.180589,Transferencia,0.12,4333.507200000001
1775,1161,Teclado,4,1874.53,Centro,2025-03-16 00:28:17.180593,Efectivo,0.1,6748.308
1776,1169,USB,9,760.73,Sur,2025-02-06 00:28:17.180597,Transferencia,0.15,5819.5845
1777,1089,Mouse,1,1331.51,Sur,2025-01-07 00:28:17.180601,Transferencia,0.21,1051.8929
1778,1176,Tablet,2,517.62,Sur,2025-03-17 00:28:17.180605,Efectivo,0.17,859.2492
1779,1013,Teléfono,4,262.8,Norte,2024-08-17 00:28:17.180609,Tarjeta,0.24,798.912
1780,1073,Mouse,3,126.49,Oeste,2024-08-09 00:28:17.180613,Transferencia,0.19,307.3707
1781,1077,Laptop,1,617.77,Sur,2024-08-01 00:28:17.180616,Tarjeta,0.24,469.5052
1782,1159,Impresora,5,323.75,Sur,2024-07-04 00:28:17.180620,Efectivo,0.21,1278.8125
1783,1068,USB,7,356.28,Centro,2025-04-19 00:28:17.180624,Transferencia,0.06,2344.3224
1784,1098,Tablet,2,1523.91,Centro,2024-07-24 00:28:17.180628,Tarjeta,0.02,2986.8636
1785,1125,Mouse,5,41.52,Este,2024-07-30 00:28:17.180632,Tarjeta,0.27,151.548
1786,1102,USB,6,1120.04,Este,2025-05-08 00:28:17.180636,Transferencia,0.28,4838.5728
1787,1132,Tablet,7,765.13,Centro,2024-07-22 00:28:17.180640,Efectivo,0.22,4177.6098
1788,1102,Mouse,1,1018.03,Oeste,2024-11-05 00:28:17.180644,Tarjeta,0.22,794.0634
1789,1019,Teléfono,7,1130.03,Este,2024-08-20 00:28:17.180648,Efectivo,0.08,7277.3932
1790,1198,Laptop,4,633.6,Oeste,2025-01-29 00:28:17.180652,Transferencia,0.16,2128.896
1791,1082,Laptop,8,597.27,Centro,2024-11-29 00:28:17.180656,Tarjeta,0.3,3344.7119999999995
1792,1141,Teclado,4,1469.47,Este,2025-01-29 00:28:17.180660,Tarjeta,0.26,4349.6312
1793,1023,Mouse,6,1743.84,Sur,2025-01-23 00:28:17.180664,Tarjeta,0.09,9521.366399999999
1794,1083,Tablet,9,393.24,Centro,2024-09-18 00:28:17.180668,Efectivo,0.09,3220.6356
1795,1109,Laptop,5,204.26,Este,2025-02-04 00:28:17.180672,Tarjeta,0.15,868.1049999999999
1796,1075,Impresora,4,1796.61,Oeste,2025-01-24 00:28:17.180676,Tarjeta,0.12,6324.0671999999995
1797,1129,Laptop,8,706.29,Oeste,2025-06-03 00:28:17.180680,Transferencia,0.11,5028.784799999999
1798,1088,Monitor,9,1107.12,Este,2024-10-13 00:28:17.180683,Tarjeta,0.19,8070.904799999999
1799,1054,Monitor,4,725.49,Oeste,2025-04-21 00:28:17.180687,Efectivo,0.0,2901.96
1800,1199,Laptop,3,260.35,Este,2024-11-18 00:28:17.180691,Transferencia,0.23,601.4085000000001
1801,1089,Mouse,8,1182.77,Este,2025-04-13 00:28:17.180695,Transferencia,0.22,7380.4848
1802,1143,Teclado,5,1055.03,Oeste,2025-01-13 00:28:17.180699,Tarjeta,0.25,3956.3624999999997
1803,1065,Laptop,2,413.96,Norte,2025-02-14 00:28:17.180703,Transferencia,0.25,620.9399999999999
1804,1076,Teléfono,9,909.22,Sur,2025-04-16 00:28:17.180707,Tarjeta,0.17,6791.8734
1805,1199,USB,3,1595.93,Centro,2024-11-11 00:28:17.180710,Transferencia,0.23,3686.5983
1806,1143,Tablet,2,1184.95,Sur,2024-10-21 00:28:17.180714,Efectivo,0.15,2014.415
1807,1149,Teclado,1,202.87,Centro,2025-04-17 00:28:17.180718,Tarjeta,0.29,144.0377
1808,1147,Teléfono,8,1100.56,Centro,2025-03-09 00:28:17.180722,Efectivo,0.06,8276.2112
1809,1060,Teclado,3,1408.45,Sur,2025-03-07 00:28:17.180726,Tarjeta,0.27,3084.5055
1810,1093,Teléfono,7,1587.48,Este,2024-07-31 00:28:17.180730,Efectivo,0.08,10223.371200000001
1811,1161,Tablet,1,1261.94,Oeste,2025-03-13 00:28:17.180734,Efectivo,0.03,1224.0818
1812,1049,Tablet,1,313.79,Norte,2025-02-03 00:28:17.180738,Transferencia,0.13,272.9973
1813,1035,Monitor,9,1423.24,Norte,2025-04-20 00:28:17.180741,Tarjeta,0.18,10503.5112
1814,1172,Mouse,8,1357.91,Norte,2025-02-10 00:28:17.180745,Transferencia,0.07,10102.8504
1815,1102,Teléfono,3,58.61,Sur,2024-12-07 00:28:17.180749,Efectivo,0.17,145.9389
1816,1011,USB,6,829.38,Sur,2025-01-20 00:28:17.180753,Tarjeta,0.24,3781.9728
1817,1099,Monitor,3,672.57,Este,2025-04-06 00:28:17.180757,Efectivo,0.08,1856.2932
1818,1200,Teléfono,4,1342.13,Norte,2024-10-17 00:28:17.180761,Efectivo,0.17,4455.8716
1819,1110,Monitor,1,440.11,Este,2025-03-29 00:28:17.180765,Efectivo,0.1,396.09900000000005
1820,1074,Tablet,5,1185.84,Norte,2024-08-24 00:28:17.180769,Efectivo,0.16,4980.527999999999
1821,1194,Teclado,1,1827.28,Sur,2024-10-26 00:28:17.180773,Transferencia,0.2,1461.824
1822,1174,Impresora,1,1597.63,Oeste,2025-03-28 00:28:17.180777,Efectivo,0.11,1421.8907000000002
1823,1009,Monitor,7,1843.7,Oeste,2024-08-04 00:28:17.180781,Transferencia,0.3,9034.13
1824,1003,Teléfono,6,1957.23,Oeste,2025-01-03 00:28:17.180785,Efectivo,0.17,9747.0054
1825,1085,Teléfono,2,31.23,Oeste,2024-07-02 00:28:17.180789,Tarjeta,0.25,46.845
1826,1026,Impresora,2,1249.26,Centro,2025-06-07 00:28:17.180793,Efectivo,0.22,1948.8456
1827,1072,Mouse,7,831.55,Norte,2024-11-13 00:28:17.180797,Efectivo,0.26,4307.428999999999
1828,1048,USB,1,1721.11,Oeste,2024-09-03 00:28:17.180801,Tarjeta,0.05,1635.0544999999997
1829,1194,Tablet,2,511.11,Centro,2024-08-18 00:28:17.180805,Tarjeta,0.07,950.6646
1830,1198,Teléfono,8,1962.25,Centro,2024-11-17 00:28:17.180809,Efectivo,0.15,13343.3
1831,1156,Laptop,6,1231.28,Centro,2024-11-02 00:28:17.180813,Efectivo,0.26,5466.8832
1832,1117,Teclado,2,1589.14,Este,2024-10-19 00:28:17.180816,Transferencia,0.06,2987.5832
1833,1154,Monitor,7,180.34,Este,2025-05-03 00:28:17.180820,Tarjeta,0.29,896.2898
1834,1153,Mouse,4,375.08,Centro,2025-06-09 00:28:17.180824,Tarjeta,0.04,1440.3072
1835,1012,USB,2,1519.22,Oeste,2024-08-04 00:28:17.180828,Transferencia,0.05,2886.518
1836,1133,Impresora,6,53.75,Norte,2025-03-04 00:28:17.180832,Efectivo,0.05,306.375
1837,1048,Teclado,9,1635.59,Sur,2024-12-22 00:28:17.180844,Efectivo,0.18,12070.6542
1838,1037,Tablet,9,37.76,Este,2024-06-29 00:28:17.180849,Tarjeta,0.28,244.68479999999997
1839,1044,Mouse,8,1317.67,Oeste,2025-06-17 00:28:17.180853,Transferencia,0.08,9698.051200000002
1840,1015,USB,3,736.54,Oeste,2025-05-04 00:28:17.180857,Efectivo,0.17,1833.9845999999998
1841,1043,Monitor,3,1226.87,Sur,2024-08-14 00:28:17.180861,Tarjeta,0.05,3496.5794999999994
1842,1176,Monitor,2,1395.1,Sur,2024-10-26 00:28:17.180865,Efectivo,0.19,2260.062
1843,1087,Impresora,5,691.53,Oeste,2024-10-22 00:28:17.180869,Efectivo,0.04,3319.3439999999996
1844,1070,Laptop,4,224.85,Sur,2024-12-20 00:28:17.180872,Efectivo,0.15,764.49
1845,1046,Impresora,7,148.6,Oeste,2024-09-10 00:28:17.180876,Tarjeta,0.2,832.1600000000001
1846,1108,Tablet,4,1181.98,Sur,2025-03-24 00:28:17.180880,Transferencia,0.17,3924.1736
1847,1123,Mouse,9,1046.1,Sur,2025-03-10 00:28:17.180884,Transferencia,0.04,9038.304
1848,1171,Mouse,2,1486.98,Oeste,2025-06-11 00:28:17.180888,Efectivo,0.05,2825.2619999999997
1849,1021,Teléfono,6,1024.37,Centro,2025-01-29 00:28:17.180892,Transferencia,0.2,4916.976
1850,1151,Laptop,7,850.67,Oeste,2025-02-25 00:28:17.180896,Efectivo,0.24,4525.564399999999
1851,1107,Laptop,4,802.19,Norte,2024-12-03 00:28:17.180900,Tarjeta,0.27,2342.3948
1852,1080,Mouse,6,62.63,Sur,2025-02-03 00:28:17.180903,Tarjeta,0.24,285.5928
1853,1047,Mouse,7,677.76,Este,2025-03-01 00:28:17.180907,Tarjeta,0.29,3368.4671999999996
1854,1117,Teclado,4,1952.28,Sur,2025-01-23 00:28:17.180911,Efectivo,0.12,6872.0256
1855,1124,USB,8,1748.38,Norte,2025-04-28 00:28:17.180915,Transferencia,0.1,12588.336000000001
1856,1143,Teclado,9,665.46,Este,2025-01-18 00:28:17.180919,Tarjeta,0.01,5929.2486
1857,1025,Teclado,1,1179.71,Este,2024-08-18 00:28:17.180923,Efectivo,0.13,1026.3477
1858,1036,Laptop,7,1696.12,Oeste,2025-02-11 00:28:17.180927,Transferencia,0.2,9498.272
1859,1051,Teléfono,9,888.14,Centro,2025-01-12 00:28:17.180931,Transferencia,0.24,6074.8776
1860,1015,Monitor,5,45.74,Oeste,2024-09-22 00:28:17.180935,Transferencia,0.08,210.40400000000002
1861,1068,Teclado,2,158.28,Este,2024-12-23 00:28:17.180939,Efectivo,0.15,269.076
1862,1021,Teléfono,6,1025.68,Este,2025-04-08 00:28:17.180943,Efectivo,0.2,4923.264
1863,1141,Impresora,7,1939.18,Centro,2024-08-03 00:28:17.180946,Efectivo,0.17,11266.6358
1864,1019,Tablet,2,1389.49,Sur,2025-05-11 00:28:17.180950,Tarjeta,0.08,2556.6616
1865,1034,Teclado,2,151.12,Centro,2024-11-30 00:28:17.180954,Efectivo,0.24,229.7024
1866,1078,Impresora,1,386.83,Oeste,2025-05-17 00:28:17.180958,Tarjeta,0.05,367.4885
1867,1125,Monitor,4,1544.93,Sur,2024-08-10 00:28:17.180962,Tarjeta,0.27,4511.1956
1868,1196,Tablet,7,1684.47,Oeste,2025-06-02 00:28:17.180966,Tarjeta,0.29,8371.8159
1869,1117,Tablet,9,1239.21,Centro,2025-04-12 00:28:17.180970,Efectivo,0.11,9926.0721
1870,1052,Monitor,3,1292.4,Sur,2024-10-26 00:28:17.180974,Tarjeta,0.11,3450.708
1871,1027,Teclado,7,66.39,Centro,2025-01-21 00:28:17.180977,Efectivo,0.22,362.48940000000005
1872,1157,Laptop,7,1658.78,Norte,2024-10-30 00:28:17.180984,Efectivo,0.14,9985.855599999999
1873,1156,Monitor,7,1578.67,Este,2025-06-19 00:28:17.180991,Tarjeta,0.01,10940.1831
1874,1035,Monitor,2,525.48,Sur,2024-11-15 00:28:17.180995,Tarjeta,0.28,756.6912
1875,1136,Monitor,6,1420.27,Este,2024-08-18 00:28:17.180998,Tarjeta,0.13,7413.809399999999
1876,1144,Tablet,2,437.56,Norte,2025-03-30 00:28:17.181002,Efectivo,0.06,822.6128
1877,1106,USB,6,90.26,Sur,2024-12-29 00:28:17.181006,Efectivo,0.17,449.49480000000005
1878,1164,Teléfono,3,410.26,Este,2024-10-08 00:28:17.181010,Tarjeta,0.07,1144.6254
1879,1158,Impresora,2,365.47,Este,2024-11-16 00:28:17.181014,Tarjeta,0.06,687.0836
1880,1146,Laptop,6,682.12,Sur,2025-05-17 00:28:17.181018,Transferencia,0.16,3437.8848000000003
1881,1002,Teclado,2,842.71,Este,2025-02-02 00:28:17.181022,Tarjeta,0.12,1483.1696000000002
1882,1177,Teclado,5,1021.99,Este,2024-11-01 00:28:17.181026,Transferencia,0.17,4241.2585
1883,1077,Impresora,2,958.74,Sur,2024-12-03 00:28:17.181030,Transferencia,0.3,1342.2359999999999
1884,1132,Teléfono,3,548.64,Este,2024-07-30 00:28:17.181034,Efectivo,0.26,1217.9808
1885,1090,Monitor,3,68.05,Este,2024-09-03 00:28:17.181037,Efectivo,0.0,204.14999999999998
1886,1089,USB,6,1214.15,Oeste,2025-01-03 00:28:17.181041,Transferencia,0.02,7139.202
1887,1094,Laptop,6,797.53,Oeste,2025-02-19 00:28:17.181045,Transferencia,0.18,3923.8476000000005
1888,1007,Teclado,3,604.36,Norte,2024-08-02 00:28:17.181049,Tarjeta,0.19,1468.5948
1889,1095,Impresora,3,1735.21,Oeste,2025-04-20 00:28:17.181053,Transferencia,0.26,3852.1662
1890,1108,Mouse,1,1496.02,Oeste,2024-09-16 00:28:17.181057,Tarjeta,0.19,1211.7762
1891,1074,USB,7,1716.95,Norte,2024-09-25 00:28:17.181061,Efectivo,0.07,11177.3445
1892,1039,Impresora,8,995.02,Este,2024-10-23 00:28:17.181065,Tarjeta,0.14,6845.7375999999995
1893,1141,USB,2,270.55,Este,2025-06-09 00:28:17.181069,Efectivo,0.24,411.23600000000005
1894,1159,Teclado,4,1395.48,Oeste,2024-11-10 00:28:17.181073,Transferencia,0.28,4018.9824
1895,1071,Monitor,7,420.09,Norte,2025-02-13 00:28:17.181076,Transferencia,0.07,2734.7858999999994
1896,1191,Mouse,8,888.05,Este,2024-12-11 00:28:17.181080,Transferencia,0.16,5967.696
1897,1056,Teléfono,1,139.35,Centro,2024-09-04 00:28:17.181084,Tarjeta,0.05,132.3825
1898,1170,Laptop,4,1652.36,Sur,2024-11-27 00:28:17.181088,Efectivo,0.15,5618.023999999999
1899,1189,Teléfono,6,260.62,Sur,2025-03-03 00:28:17.181092,Efectivo,0.03,1516.8084
1900,1042,Teléfono,3,1807.16,Sur,2024-10-23 00:28:17.181096,Efectivo,0.28,3903.4656
1901,1184,Impresora,5,1729.82,Oeste,2025-01-09 00:28:17.181100,Efectivo,0.19,7005.771000000001
1902,1036,USB,9,934.52,Sur,2024-12-15 00:28:17.181104,Efectivo,0.26,6223.9032
1903,1084,Laptop,3,1491.29,Sur,2024-10-10 00:28:17.181107,Tarjeta,0.3,3131.709
1904,1196,Laptop,5,1242.7,Centro,2024-08-01 00:28:17.181111,Efectivo,0.05,5902.825
1905,1118,Teclado,8,1608.12,Este,2024-11-18 00:28:17.181115,Transferencia,0.21,10163.3184
1906,1007,Teclado,6,869.29,Centro,2024-06-30 00:28:17.181119,Efectivo,0.27,3807.4901999999997
1907,1054,Laptop,4,1573.76,Oeste,2024-09-22 00:28:17.181123,Transferencia,0.17,5224.883199999999
1908,1129,Mouse,8,930.29,Sur,2025-05-03 00:28:17.181127,Tarjeta,0.19,6028.2792
1909,1172,Tablet,3,1882.52,Este,2025-01-17 00:28:17.181131,Tarjeta,0.12,4969.8528
1910,1120,Teclado,3,977.88,Sur,2024-06-26 00:28:17.181135,Transferencia,0.2,2346.912
1911,1173,Tablet,4,930.61,Sur,2025-04-30 00:28:17.181139,Efectivo,0.12,3275.7472000000002
1912,1106,Impresora,9,1572.29,Oeste,2025-06-10 00:28:17.181143,Tarjeta,0.14,12169.5246
1913,1047,Mouse,5,1644.94,Sur,2024-09-28 00:28:17.181147,Tarjeta,0.03,7977.959000000001
