campaign_id,tipo_campaña,fecha_inicio,fecha_fin,presupuesto,clicks,conversiones,channel_id,customer_id,canal,costo_por_click,equipo_responsable,edad,genero,pais,segmento,fecha_registro
1634,Google Ads,2027-06-22,2027-07-01,1251.29,1988,100,4,100.0,Instagram Ads,500.0,Equipo C,,,,,
1636,Google Ads,2027-06-24,2027-07-03,3498.73,1685,46,4,235.0,Instagram Ads,500.0,Equipo C,66.0,F,Chile,Básico,2022-11-01
1637,Email,2027-06-25,2027-07-04,4847.21,1748,31,4,295.0,Instagram Ads,500.0,Equipo C,63.0,F,Chile,Básico,2022-11-04
1638,Email,2027-06-26,2027-07-05,3924.67,171,78,4,232.0,Instagram Ads,500.0,Equipo C,32.0,M,Colombia,Premium,2022-05-12
1639,Email,2027-06-27,2027-07-06,4778.48,481,-1,1,185.0,Email,0.1,Equipo A,21.0,F,México,Premium,2022-07-02
1640,Redes Sociales,2027-06-28,2027-07-07,3661.43,93,184,1,575.0,Email,0.1,Equipo A,46.0,M,España,Básico,2022-06-02
1641,SEO,2027-06-29,2027-07-08,1841.23,1945,174,2,423.0,Facebook Ads,0.5,Equipo B,65.0,M,España,Premium,2023-07-20
1642,Email,2027-06-30,2027-07-09,974.14,1993,36,4,279.0,Instagram Ads,500.0,Equipo C,44.0,M,Argentina,Básico,2022-05-24
1644,Redes Sociales,2027-07-02,2027-07-11,3398.67,430,29,2,274.0,Facebook Ads,0.5,Equipo B,,,,,
1645,Email,2027-07-03,2027-07-12,716.84,194,79,6,120.0,Influencers,1.2,Equipo D,24.0,M,España,Premium,2023-10-15
1646,Google Ads,2027-07-04,2027-07-13,2120.23,1400,27,2,204.0,Facebook Ads,0.5,Equipo B,,,,,
1648,SEO,2027-07-06,2027-07-15,2751.81,1123,184,3,542.0,,,,23.0,F,México,Premium,2022-10-08
1649,Email,2027-07-07,2027-07-16,2447.28,1138,130,4,148.0,Instagram Ads,500.0,Equipo C,62.0,F,Chile,Premium,2022-10-31
1651,Google Ads,2027-07-09,2027-07-18,1439.97,849,-1,2,244.0,Facebook Ads,0.5,Equipo B,22.0,F,Colombia,Básico,2023-11-22
1652,Redes Sociales,2027-07-10,2027-07-19,2159.18,1237,68,6,439.0,Influencers,1.2,Equipo D,36.0,F,México,Premium,2022-01-03
1653,Redes Sociales,2027-07-11,2027-07-20,2164.16,1214,-1,6,453.0,Influencers,1.2,Equipo D,,,,,
1654,Google Ads,2027-07-12,2027-07-21,735.6,875,6,1,174.0,Email,0.1,Equipo A,,,,,
1656,Google Ads,2027-07-14,2027-07-23,2374.27,447,-1,5,418.0,,,,19.0,M,España,Premium,2023-12-01
1657,Redes Sociales,2027-07-15,2027-07-24,4199.81,929,165,2,186.0,Facebook Ads,0.5,Equipo B,31.0,M,Chile,Premium,2022-11-19
1659,Email,2027-07-17,2027-07-26,1453.97,1824,-1,6,141.0,Influencers,1.2,Equipo D,27.0,F,Chile,Básico,2023-05-10
1660,SEO,2027-07-18,2027-07-27,3458.09,1909,183,2,192.0,Facebook Ads,0.5,Equipo B,43.0,M,Colombia,Básico,2022-08-19
1663,SEO,2027-07-21,2027-07-30,1470.83,1793,114,3,364.0,,,,24.0,M,Colombia,Premium,2023-09-14
1664,Google Ads,2027-07-22,2027-07-31,3550.16,781,92,2,391.0,Facebook Ads,0.5,Equipo B,67.0,F,Argentina,Básico,2023-09-14
1665,Google Ads,2027-07-23,2027-08-01,3234.88,1985,76,1,563.0,Email,0.1,Equipo A,53.0,F,Argentina,Premium,2023-06-06
1667,SEO,2027-07-25,2027-08-03,1114.7,1461,34,5,196.0,,,,,,,,
1668,Email,2027-07-26,2027-08-04,3432.38,478,176,4,194.0,Instagram Ads,500.0,Equipo C,,,,,
1669,Google Ads,2027-07-27,2027-08-05,3823.69,907,57,6,425.0,Influencers,1.2,Equipo D,,,,,
1670,SEO,2027-07-28,2027-08-06,1920.32,1357,142,3,173.0,,,,,,,,
1672,Email,2027-07-30,2027-08-08,2278.09,286,184,5,167.0,,,,54.0,M,Colombia,Premium,2022-06-25
1673,SEO,2027-07-31,2027-08-09,3709.43,1267,181,1,176.0,Email,0.1,Equipo A,46.0,F,Colombia,Premium,2022-06-24
1674,Email,2027-08-01,2027-08-10,1396.47,1360,143,2,307.0,Facebook Ads,0.5,Equipo B,28.0,F,Colombia,Básico,2022-04-16
1675,Email,2027-08-02,2027-08-11,4505.97,820,198,3,320.0,,,,24.0,F,España,Básico,2022-08-27
1676,Email,2027-08-03,2027-08-12,1793.34,807,190,5,361.0,,,,47.0,M,Chile,Básico,2023-04-01
1677,Google Ads,2027-08-04,2027-08-13,2155.04,185,168,6,509.0,Influencers,1.2,Equipo D,,,,,
1678,Google Ads,2027-08-05,2027-08-14,761.41,841,165,6,430.0,Influencers,1.2,Equipo D,65.0,M,Chile,Básico,2022-12-13
1679,Redes Sociales,2027-08-06,2027-08-15,1001.8,1856,179,6,443.0,Influencers,1.2,Equipo D,48.0,F,España,Premium,2022-12-10
1680,Redes Sociales,2027-08-07,2027-08-16,2821.38,220,17,3,173.0,,,,,,,,
1681,SEO,2027-08-08,2027-08-17,1704.17,208,44,4,353.0,Instagram Ads,500.0,Equipo C,34.0,F,España,Premium,2023-12-15
1682,Redes Sociales,2027-08-09,2027-08-18,4259.66,250,93,3,431.0,,,,60.0,F,Colombia,Premium,2023-04-07
1684,Email,2027-08-11,2027-08-20,2205.92,1630,46,5,444.0,,,,45.0,F,Argentina,Premium,2023-03-25
1686,Email,2027-08-13,2027-08-22,586.97,1849,98,2,554.0,Facebook Ads,0.5,Equipo B,,,,,
1688,Email,2027-08-15,2027-08-24,2361.39,1577,190,6,412.0,Influencers,1.2,Equipo D,45.0,M,México,Premium,2022-03-06
1689,Email,2027-08-16,2027-08-25,2717.89,925,27,1,327.0,Email,0.1,Equipo A,30.0,M,Argentina,Básico,2022-02-26
1690,SEO,2027-08-17,2027-08-26,2319.3,420,-1,3,344.0,,,,,,,,
1693,SEO,2027-08-20,2027-08-29,544.66,1198,28,2,526.0,Facebook Ads,0.5,Equipo B,,,,,
1694,Google Ads,2027-08-21,2027-08-30,2588.43,1386,38,2,141.0,Facebook Ads,0.5,Equipo B,27.0,F,Chile,Básico,2023-05-10
1695,Email,2027-08-22,2027-08-31,4835.75,1025,57,2,564.0,Facebook Ads,0.5,Equipo B,51.0,M,Chile,Básico,2022-07-18
1697,Email,2027-08-24,2027-09-02,3548.94,1531,22,6,118.0,Influencers,1.2,Equipo D,39.0,M,Argentina,Básico,2022-02-07
1698,Google Ads,2027-08-25,2027-09-03,1903.39,1303,61,6,165.0,Influencers,1.2,Equipo D,65.0,F,España,Premium,2023-10-24
1699,Email,2027-08-26,2027-09-04,3982.96,707,116,6,266.0,Influencers,1.2,Equipo D,,,,,
1701,Email,2027-08-28,2027-09-06,2845.83,1270,158,1,502.0,Email,0.1,Equipo A,,,,,
1702,Redes Sociales,2027-08-29,2027-09-07,4892.06,1958,162,5,508.0,,,,50.0,M,España,Premium,2022-04-22
1703,Google Ads,2027-08-30,2027-09-08,1064.98,782,186,3,211.0,,,,31.0,M,México,Premium,2022-09-16
1704,Google Ads,2027-08-31,2027-09-09,576.26,472,17,3,373.0,,,,18.0,F,Argentina,Premium,2023-08-05
1705,Google Ads,2027-09-01,2027-09-10,3965.71,621,87,6,506.0,Influencers,1.2,Equipo D,,,,,
1706,SEO,2027-09-02,2027-09-11,4132.2,1683,33,4,472.0,Instagram Ads,500.0,Equipo C,,,,,
1708,Redes Sociales,2027-09-04,2027-09-13,1695.12,1455,-1,1,138.0,Email,0.1,Equipo A,21.0,F,Argentina,Básico,2022-09-16
1709,SEO,2027-09-05,2027-09-14,578.99,222,108,4,204.0,Instagram Ads,500.0,Equipo C,,,,,
1710,Redes Sociales,2027-09-06,2027-09-15,1819.89,712,127,4,423.0,Instagram Ads,500.0,Equipo C,65.0,M,España,Premium,2023-07-20
1711,Email,2027-09-07,2027-09-16,3979.14,502,-1,6,513.0,Influencers,1.2,Equipo D,44.0,M,Colombia,Premium,2022-12-24
1712,Email,2027-09-08,2027-09-17,2830.82,399,80,1,528.0,Email,0.1,Equipo A,30.0,M,España,Premium,2023-03-24
1713,Email,2027-09-09,2027-09-18,2066.43,1975,134,3,160.0,,,,51.0,M,Chile,Básico,2022-01-09
1714,Email,2027-09-10,2027-09-19,2172.83,1707,112,2,406.0,Facebook Ads,0.5,Equipo B,,,,,
1715,Redes Sociales,2027-09-11,2027-09-20,506.09,543,160,3,453.0,,,,,,,,
1716,SEO,2027-09-12,2027-09-21,1849.1,669,86,4,492.0,Instagram Ads,500.0,Equipo C,22.0,M,España,Premium,2023-09-06
1717,SEO,2027-09-13,2027-09-22,3409.06,1077,81,2,303.0,Facebook Ads,0.5,Equipo B,,,,,
1718,Google Ads,2027-09-14,2027-09-23,4883.87,1166,6,5,357.0,,,,,,,,
1719,Redes Sociales,2027-09-15,2027-09-24,4311.77,968,131,4,585.0,Instagram Ads,500.0,Equipo C,42.0,M,Colombia,Premium,2023-07-05
1721,Redes Sociales,2027-09-17,2027-09-26,4543.52,337,30,3,545.0,,,,25.0,M,Chile,Premium,2022-09-21
1722,Google Ads,2027-09-18,2027-09-27,4024.39,1691,92,6,279.0,Influencers,1.2,Equipo D,44.0,M,Argentina,Básico,2022-05-24
1723,Google Ads,2027-09-19,2027-09-28,4011.69,1219,20,3,441.0,,,,58.0,F,Colombia,Básico,2022-01-13
1724,Redes Sociales,2027-09-20,2027-09-29,2560.98,1856,155,1,232.0,Email,0.1,Equipo A,32.0,M,Colombia,Premium,2022-05-12
1725,Redes Sociales,2027-09-21,2027-09-30,2291.02,1497,172,4,542.0,Instagram Ads,500.0,Equipo C,23.0,F,México,Premium,2022-10-08
1726,Redes Sociales,2027-09-22,2027-10-01,1863.12,1963,192,2,352.0,Facebook Ads,0.5,Equipo B,51.0,F,México,Básico,2022-01-08
1727,SEO,2027-09-23,2027-10-02,795.63,657,77,3,364.0,,,,24.0,M,Colombia,Premium,2023-09-14
1728,Email,2027-09-24,2027-10-03,1527.06,506,36,6,192.0,Influencers,1.2,Equipo D,43.0,M,Colombia,Básico,2022-08-19
1729,Redes Sociales,2027-09-25,2027-10-04,1609.72,1814,19,6,510.0,Influencers,1.2,Equipo D,,,,,
1730,Redes Sociales,2027-09-26,2027-10-05,2678.35,1275,145,3,237.0,,,,63.0,F,Chile,Básico,2022-08-18
1731,Redes Sociales,2027-09-27,2027-10-06,3863.5,1285,9,1,307.0,Email,0.1,Equipo A,28.0,F,Colombia,Básico,2022-04-16
1733,Google Ads,2027-09-29,2027-10-08,760.3,673,56,2,406.0,Facebook Ads,0.5,Equipo B,,,,,
1734,SEO,2027-09-30,2027-10-09,4810.05,425,81,4,365.0,Instagram Ads,500.0,Equipo C,,,,,
1736,SEO,2027-10-02,2027-10-11,4033.35,496,185,1,212.0,Email,0.1,Equipo A,26.0,M,España,Premium,2022-02-24
1737,Email,2027-10-03,2027-10-12,4960.98,884,114,6,477.0,Influencers,1.2,Equipo D,44.0,F,México,Básico,2022-09-07
1738,Google Ads,2027-10-04,2027-10-13,2950.17,1179,182,4,553.0,Instagram Ads,500.0,Equipo C,,,,,
1739,Google Ads,2027-10-05,2027-10-14,4832.46,1724,147,5,290.0,,,,49.0,F,México,Básico,2023-07-04
1740,Google Ads,2027-10-06,2027-10-15,840.22,860,110,3,539.0,,,,52.0,F,México,Premium,2022-07-29
1741,SEO,2027-10-07,2027-10-16,2145.56,1474,131,3,286.0,,,,,,,,
1742,Redes Sociales,2027-10-08,2027-10-17,1514.22,1169,-1,2,466.0,Facebook Ads,0.5,Equipo B,48.0,F,México,Premium,2023-01-21
1743,Redes Sociales,2027-10-09,2027-10-18,1381.25,1461,44,5,188.0,,,,59.0,F,México,Premium,2022-09-15
1744,Google Ads,2027-10-10,2027-10-19,1133.61,1008,160,3,286.0,,,,,,,,
1745,Redes Sociales,2027-10-11,2027-10-20,3300.86,1525,164,3,231.0,,,,43.0,M,España,Básico,2023-12-29
1747,SEO,2027-10-13,2027-10-22,3102.34,858,-1,2,475.0,Facebook Ads,0.5,Equipo B,40.0,F,México,Básico,2023-06-23
1748,Email,2027-10-14,2027-10-23,1161.33,1028,89,4,198.0,Instagram Ads,500.0,Equipo C,24.0,F,Chile,Básico,2023-11-09
1749,Google Ads,2027-10-15,2027-10-24,4150.06,1974,-1,3,133.0,,,,38.0,M,Colombia,Básico,2022-12-01
1751,SEO,2027-10-17,2027-10-26,2246.75,775,15,1,270.0,Email,0.1,Equipo A,69.0,M,Argentina,Básico,2023-04-02
1752,SEO,2027-10-18,2027-10-27,3533.59,1577,-1,4,465.0,Instagram Ads,500.0,Equipo C,53.0,F,Colombia,Premium,2022-02-13
1753,Redes Sociales,2027-10-19,2027-10-28,1669.57,503,-1,5,158.0,,,,33.0,M,Chile,Premium,2022-10-11
1754,Google Ads,2027-10-20,2027-10-29,2053.36,1364,193,2,280.0,Facebook Ads,0.5,Equipo B,35.0,M,Argentina,Básico,2023-12-31
1755,Email,2027-10-21,2027-10-30,4628.69,1607,169,6,118.0,Influencers,1.2,Equipo D,39.0,M,Argentina,Básico,2022-02-07
1756,SEO,2027-10-22,2027-10-31,1807.27,1266,155,1,325.0,Email,0.1,Equipo A,69.0,M,México,Básico,2023-08-30
1757,Email,2027-10-23,2027-11-01,2614.95,199,89,1,572.0,Email,0.1,Equipo A,64.0,M,Colombia,Premium,2022-01-09
1758,Email,2027-10-24,2027-11-02,4505.64,1953,-1,4,194.0,Instagram Ads,500.0,Equipo C,,,,,
1759,Google Ads,2027-10-25,2027-11-03,3684.75,808,155,5,396.0,,,,66.0,M,España,Premium,2023-01-20
1761,SEO,2027-10-27,2027-11-05,1162.86,1022,148,4,274.0,Instagram Ads,500.0,Equipo C,,,,,
1762,Google Ads,2027-10-28,2027-11-06,535.29,812,193,1,321.0,Email,0.1,Equipo A,49.0,F,México,Premium,2022-12-17
1763,Google Ads,2027-10-29,2027-11-07,3339.15,1051,72,2,153.0,Facebook Ads,0.5,Equipo B,60.0,F,Argentina,Básico,2023-10-12
1764,Google Ads,2027-10-30,2027-11-08,2514.53,1588,108,1,502.0,Email,0.1,Equipo A,,,,,
1765,Email,2027-10-31,2027-11-09,1104.24,1466,84,5,417.0,,,,67.0,F,México,Premium,2022-02-13
1766,SEO,2027-11-01,2027-11-10,4810.7,1389,163,6,448.0,Influencers,1.2,Equipo D,62.0,F,Chile,Premium,2022-11-30
1767,Redes Sociales,2027-11-02,2027-11-11,2883.47,125,57,1,542.0,Email,0.1,Equipo A,23.0,F,México,Premium,2022-10-08
1770,Email,2027-11-05,2027-11-14,3558.29,274,48,1,381.0,Email,0.1,Equipo A,37.0,F,Colombia,Premium,2023-03-24
1771,Google Ads,2027-11-06,2027-11-15,843.08,1603,144,4,459.0,Instagram Ads,500.0,Equipo C,,,,,
1772,Google Ads,2027-11-07,2027-11-16,1736.17,162,94,3,107.0,,,,,,,,
1774,SEO,2027-11-09,2027-11-18,2568.49,1306,101,4,590.0,Instagram Ads,500.0,Equipo C,18.0,F,México,Premium,2023-07-07
1775,Google Ads,2027-11-10,2027-11-19,2959.6,890,13,4,440.0,Instagram Ads,500.0,Equipo C,,,,,
1776,SEO,2027-11-11,2027-11-20,2447.67,1864,16,1,571.0,Email,0.1,Equipo A,35.0,F,Chile,Premium,2023-01-28
1777,Redes Sociales,2027-11-12,2027-11-21,697.55,763,73,5,348.0,,,,32.0,F,Chile,Básico,2022-09-25
1778,Google Ads,2027-11-13,2027-11-22,1245.87,1156,186,3,334.0,,,,65.0,F,Colombia,Premium,2023-08-28
1779,SEO,2027-11-14,2027-11-23,2504.94,174,186,2,182.0,Facebook Ads,0.5,Equipo B,24.0,F,España,Básico,2022-06-22
1780,SEO,2027-11-15,2027-11-24,1441.33,1248,32,5,192.0,,,,43.0,M,Colombia,Básico,2022-08-19
1781,Redes Sociales,2027-11-16,2027-11-25,724.91,1142,60,1,493.0,Email,0.1,Equipo A,57.0,M,México,Básico,2022-06-18
1782,SEO,2027-11-17,2027-11-26,4296.42,1120,-1,4,367.0,Instagram Ads,500.0,Equipo C,66.0,M,Argentina,Premium,2022-04-24
1783,SEO,2027-11-18,2027-11-27,4915.37,933,114,2,516.0,Facebook Ads,0.5,Equipo B,22.0,F,Argentina,Básico,2022-07-04
1786,SEO,2027-11-21,2027-11-30,1588.9,79,110,6,352.0,Influencers,1.2,Equipo D,51.0,F,México,Básico,2022-01-08
1787,SEO,2027-11-22,2027-12-01,4822.82,330,113,5,221.0,,,,35.0,F,Argentina,Básico,2023-12-24
1788,SEO,2027-11-23,2027-12-02,1386.17,973,116,2,109.0,Facebook Ads,0.5,Equipo B,,,,,
1789,Email,2027-11-24,2027-12-03,4781.43,1310,62,1,415.0,Email,0.1,Equipo A,69.0,M,Argentina,Premium,2022-07-02
1790,Redes Sociales,2027-11-25,2027-12-04,4976.69,1321,82,3,372.0,,,,,,,,
1791,Email,2027-11-26,2027-12-05,3702.75,417,79,2,405.0,Facebook Ads,0.5,Equipo B,,,,,
1792,Redes Sociales,2027-11-27,2027-12-06,4915.15,544,46,4,309.0,Instagram Ads,500.0,Equipo C,32.0,F,Chile,Premium,2022-05-17
1793,Google Ads,2027-11-28,2027-12-07,3062.93,1098,170,3,563.0,,,,53.0,F,Argentina,Premium,2023-06-06
1794,Google Ads,2027-11-29,2027-12-08,1667.94,1659,72,5,515.0,,,,60.0,M,México,Premium,2022-11-12
1795,SEO,2027-11-30,2027-12-09,2466.48,767,-1,2,315.0,Facebook Ads,0.5,Equipo B,40.0,F,Argentina,Premium,2023-04-24
1796,Redes Sociales,2027-12-01,2027-12-10,3171.02,1563,37,5,179.0,,,,44.0,F,Argentina,Básico,2023-03-22
1797,Google Ads,2027-12-02,2027-12-11,828.87,1066,75,5,579.0,,,,46.0,F,México,Premium,2022-06-01
1799,Google Ads,2027-12-04,2027-12-13,4915.3,1387,109,1,117.0,Email,0.1,Equipo A,53.0,F,Chile,Básico,2022-10-25
1802,Email,2027-12-07,2027-12-16,4585.54,688,78,4,301.0,Instagram Ads,500.0,Equipo C,,,,,
1803,Google Ads,2027-12-08,2027-12-17,4746.66,1098,175,3,445.0,,,,,,,,
1804,SEO,2027-12-09,2027-12-18,4820.61,1407,-1,6,465.0,Influencers,1.2,Equipo D,53.0,F,Colombia,Premium,2022-02-13
1805,Email,2027-12-10,2027-12-19,2846.57,1428,147,5,547.0,,,,,,,,
1807,SEO,2027-12-12,2027-12-21,3907.9,97,147,2,418.0,Facebook Ads,0.5,Equipo B,19.0,M,España,Premium,2023-12-01
1808,Email,2027-12-13,2027-12-22,1227.52,1811,9,1,316.0,Email,0.1,Equipo A,48.0,F,España,Básico,2022-02-21
1809,SEO,2027-12-14,2027-12-23,2646.05,1851,87,6,133.0,Influencers,1.2,Equipo D,38.0,M,Colombia,Básico,2022-12-01
1810,Redes Sociales,2027-12-15,2027-12-24,3732.49,148,186,3,365.0,,,,,,,,
1811,Redes Sociales,2027-12-16,2027-12-25,1613.03,1532,55,6,179.0,Influencers,1.2,Equipo D,44.0,F,Argentina,Básico,2023-03-22
1812,Email,2027-12-17,2027-12-26,3382.77,1596,14,5,512.0,,,,,,,,
1813,Google Ads,2027-12-18,2027-12-27,3499.7,1670,144,2,351.0,Facebook Ads,0.5,Equipo B,58.0,F,México,Básico,2023-10-30
1814,Email,2027-12-19,2027-12-28,1232.15,454,8,1,111.0,Email,0.1,Equipo A,38.0,F,Chile,Básico,2023-12-12
1815,SEO,2027-12-20,2027-12-29,3042.88,1287,99,3,500.0,,,,,,,,
1816,Google Ads,2027-12-21,2027-12-30,3972.32,734,150,6,381.0,Influencers,1.2,Equipo D,37.0,F,Colombia,Premium,2023-03-24
1817,Redes Sociales,2027-12-22,2027-12-31,2745.03,952,84,3,211.0,,,,31.0,M,México,Premium,2022-09-16
1818,Google Ads,2027-12-23,2028-01-01,554.46,552,40,5,477.0,,,,44.0,F,México,Básico,2022-09-07
1819,Redes Sociales,2027-12-24,2028-01-02,540.67,1794,29,3,367.0,,,,66.0,M,Argentina,Premium,2022-04-24
1820,Google Ads,2027-12-25,2028-01-03,2106.63,1521,102,2,397.0,Facebook Ads,0.5,Equipo B,40.0,M,Argentina,Básico,2023-10-31
1825,Email,2027-12-30,2028-01-08,1947.51,170,65,1,464.0,Email,0.1,Equipo A,,,,,
1827,Redes Sociales,2028-01-01,2028-01-10,3779.88,1027,150,5,370.0,,,,,,,,
1828,SEO,2028-01-02,2028-01-11,929.3,103,-1,5,573.0,,,,58.0,M,Colombia,Básico,2023-09-05
1830,Email,2028-01-04,2028-01-13,631.26,1404,67,6,333.0,Influencers,1.2,Equipo D,,,,,
1831,Redes Sociales,2028-01-05,2028-01-14,2664.01,833,125,1,158.0,Email,0.1,Equipo A,33.0,M,Chile,Premium,2022-10-11
1832,Email,2028-01-06,2028-01-15,3480.95,290,109,1,350.0,Email,0.1,Equipo A,40.0,F,México,Premium,2022-06-15
1833,SEO,2028-01-07,2028-01-16,1033.26,1828,8,1,185.0,Email,0.1,Equipo A,21.0,F,México,Premium,2022-07-02
1834,Google Ads,2028-01-08,2028-01-17,1799.98,1603,97,1,489.0,Email,0.1,Equipo A,24.0,M,España,Básico,2023-03-15
1835,SEO,2028-01-09,2028-01-18,2290.26,532,173,3,279.0,,,,44.0,M,Argentina,Básico,2022-05-24
1836,Redes Sociales,2028-01-10,2028-01-19,4637.89,1062,177,6,248.0,Influencers,1.2,Equipo D,32.0,M,España,Premium,2022-11-04
1839,SEO,2028-01-13,2028-01-22,3924.54,705,174,4,355.0,Instagram Ads,500.0,Equipo C,,,,,
1840,Email,2028-01-14,2028-01-23,2172.76,311,84,3,408.0,,,,37.0,M,Argentina,Premium,2023-02-07
1841,Redes Sociales,2028-01-15,2028-01-24,2266.06,1002,-1,1,158.0,Email,0.1,Equipo A,33.0,M,Chile,Premium,2022-10-11
1842,Redes Sociales,2028-01-16,2028-01-25,3894.19,1437,120,1,168.0,Email,0.1,Equipo A,,,,,
1843,SEO,2028-01-17,2028-01-26,4632.92,540,73,5,545.0,,,,25.0,M,Chile,Premium,2022-09-21
1844,Google Ads,2028-01-18,2028-01-27,4779.18,480,102,5,487.0,,,,,,,,
1845,Redes Sociales,2028-01-19,2028-01-28,3097.05,288,5,4,185.0,Instagram Ads,500.0,Equipo C,21.0,F,México,Premium,2022-07-02
1846,Google Ads,2028-01-20,2028-01-29,2107.05,353,171,1,326.0,Email,0.1,Equipo A,61.0,F,España,Premium,2023-05-10
1848,SEO,2028-01-22,2028-01-31,1629.51,125,21,3,283.0,,,,49.0,F,México,Premium,2023-04-10
1849,Email,2028-01-23,2028-02-01,3038.33,1773,116,2,421.0,Facebook Ads,0.5,Equipo B,,,,,
1850,Redes Sociales,2028-01-24,2028-02-02,2113.6,1406,95,1,417.0,Email,0.1,Equipo A,67.0,F,México,Premium,2022-02-13
1852,Email,2028-01-26,2028-02-04,1581.8,1048,167,3,498.0,,,,,,,,
1853,Redes Sociales,2028-01-27,2028-02-05,1362.17,1831,178,1,392.0,Email,0.1,Equipo A,,,,,
1854,Email,2028-01-28,2028-02-06,4632.08,691,174,6,392.0,Influencers,1.2,Equipo D,,,,,
1855,SEO,2028-01-29,2028-02-07,958.12,1547,-1,5,584.0,,,,19.0,F,Colombia,Premium,2023-11-03
1856,Redes Sociales,2028-01-30,2028-02-08,2776.81,876,94,4,546.0,Instagram Ads,500.0,Equipo C,,,,,
1857,Email,2028-01-31,2028-02-09,1493.84,1996,53,5,511.0,,,,51.0,F,Chile,Premium,2023-01-13
1859,Google Ads,2028-02-02,2028-02-11,662.08,640,-1,5,343.0,,,,,,,,
1860,Email,2028-02-03,2028-02-12,1288.5,121,155,1,519.0,Email,0.1,Equipo A,57.0,M,México,Premium,2023-12-24
1861,Redes Sociales,2028-02-04,2028-02-13,4400.47,1336,154,6,253.0,Influencers,1.2,Equipo D,50.0,M,Chile,Premium,2023-05-08
1862,Redes Sociales,2028-02-05,2028-02-14,1771.15,752,-1,5,523.0,,,,29.0,M,España,Premium,2023-03-04
1863,Google Ads,2028-02-06,2028-02-15,4777.07,1952,181,1,372.0,Email,0.1,Equipo A,,,,,
1865,SEO,2028-02-08,2028-02-17,2464.76,624,72,6,227.0,Influencers,1.2,Equipo D,46.0,M,Colombia,Premium,2022-08-14
1866,Redes Sociales,2028-02-09,2028-02-18,3110.4,1049,134,5,472.0,,,,,,,,
1868,Email,2028-02-11,2028-02-20,3914.49,61,-1,4,258.0,Instagram Ads,500.0,Equipo C,57.0,M,Argentina,Básico,2022-12-15
1871,Google Ads,2028-02-14,2028-02-23,4523.42,1628,172,5,275.0,,,,55.0,M,Chile,Premium,2022-04-14
1872,Email,2028-02-15,2028-02-24,4759.05,66,52,5,310.0,,,,47.0,M,Argentina,Básico,2023-12-01
1873,Google Ads,2028-02-16,2028-02-25,4516.51,1136,55,6,546.0,Influencers,1.2,Equipo D,,,,,
1875,Redes Sociales,2028-02-18,2028-02-27,4011.64,514,102,1,266.0,Email,0.1,Equipo A,,,,,
1876,SEO,2028-02-19,2028-02-28,2643.51,425,187,2,559.0,Facebook Ads,0.5,Equipo B,66.0,F,Colombia,Premium,2023-11-02
1877,Email,2028-02-20,2028-02-29,2738.93,1877,181,4,456.0,Instagram Ads,500.0,Equipo C,46.0,M,España,Básico,2022-11-06
1878,Redes Sociales,2028-02-21,2028-03-01,1421.06,1030,128,1,403.0,Email,0.1,Equipo A,66.0,M,Chile,Premium,2022-07-05
1879,SEO,2028-02-22,2028-03-02,3160.09,569,84,6,332.0,Influencers,1.2,Equipo D,35.0,M,Colombia,Premium,2023-10-12
1880,Email,2028-02-23,2028-03-03,1337.61,1910,189,4,426.0,Instagram Ads,500.0,Equipo C,26.0,M,España,Premium,2023-01-29
1881,Redes Sociales,2028-02-24,2028-03-04,1992.04,139,115,1,281.0,Email,0.1,Equipo A,,,,,
1882,Redes Sociales,2028-02-25,2028-03-05,4347.64,769,147,5,433.0,,,,,,,,
1883,Email,2028-02-26,2028-03-06,1431.84,853,31,6,128.0,Influencers,1.2,Equipo D,,,,,
1884,Email,2028-02-27,2028-03-07,820.21,845,196,6,192.0,Influencers,1.2,Equipo D,43.0,M,Colombia,Básico,2022-08-19
1885,Email,2028-02-28,2028-03-08,810.53,679,162,4,429.0,Instagram Ads,500.0,Equipo C,46.0,F,Chile,Premium,2023-04-16
1886,Redes Sociales,2028-02-29,2028-03-09,4733.53,1934,168,5,283.0,,,,49.0,F,México,Premium,2023-04-10
1887,Redes Sociales,2028-03-01,2028-03-10,2781.14,1248,199,4,194.0,Instagram Ads,500.0,Equipo C,,,,,
1888,SEO,2028-03-02,2028-03-11,2342.35,125,117,3,452.0,,,,47.0,M,Argentina,Premium,2023-03-30
1889,Google Ads,2028-03-03,2028-03-12,4148.95,1686,90,1,364.0,Email,0.1,Equipo A,24.0,M,Colombia,Premium,2023-09-14
1890,Email,2028-03-04,2028-03-13,4261.22,975,118,3,118.0,,,,39.0,M,Argentina,Básico,2022-02-07
1891,Redes Sociales,2028-03-05,2028-03-14,1994.86,1736,128,1,598.0,Email,0.1,Equipo A,55.0,F,España,Básico,2022-10-10
1895,Email,2028-03-09,2028-03-18,1182.18,1144,60,2,354.0,Facebook Ads,0.5,Equipo B,42.0,M,Chile,Premium,2022-08-05
1896,Google Ads,2028-03-10,2028-03-19,4441.47,1253,-1,2,184.0,Facebook Ads,0.5,Equipo B,62.0,M,España,Básico,2022-06-04
1897,Redes Sociales,2028-03-11,2028-03-20,2925.93,1197,48,6,557.0,Influencers,1.2,Equipo D,43.0,M,México,Premium,2023-09-20
1900,Redes Sociales,2028-03-14,2028-03-23,669.07,846,91,3,191.0,,,,51.0,M,Chile,Premium,2022-11-26
